Unique ID,Asset name,Asset id,Organization/Account,Identifier,Source,CVSS,Title,Description,Package Name,Installed Version,Fixed Version,Remediation,Severity,Due date,First detected date,Fixability
1094,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-26141,aws,6.5,An issue was discovered in the ALFA Windows 10 driver 6.1316.1209 for AWUS036H. The Wi-Fi implementation does not verify the Message Integrity Check (authenticity) of fragmented TKIP frames. An adversary can abuse this to inject and possibly decrypt packets in WPA or WPA2 networks that support the TKIP data-confidentiality protocol.,An issue was discovered in the ALFA Windows 10 driver 6.1316.1209 for AWUS036H. The Wi-Fi implementation does not verify the Message Integrity Check (authenticity) of fragmented TKIP frames. An adversary can abuse this to inject and possibly decrypt packets in WPA or WPA2 networks that support the TKIP data-confidentiality protocol.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1095,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-1582,aws,4.7,A race problem was found in fs/proc/task_mmu.c in the memory management sub-component in the Linux kernel. This issue may allow a local attacker with user privilege to cause a denial of service.,A race problem was found in fs/proc/task_mmu.c in the memory management sub-component in the Linux kernel. This issue may allow a local attacker with user privilege to cause a denial of service.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1096,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-3643,aws,6.5,"Guests can trigger NIC interface reset/abort/crash via netback It is possible for a guest to trigger a NIC interface reset/abort/crash in a Linux based network backend by sending certain kinds of packets. It appears to be an (unwritten?) assumption in the rest of the Linux network stack that packet protocol headers are all contained within the linear section of the SKB and some NICs behave badly if this is not the case. This has been reported to occur with Cisco (enic) and Broadcom NetXtrem II BCM5780 (bnx2x) though it may be an issue with other NICs/drivers as well. In case the frontend is sending requests with split headers, netback will forward those violating above mentioned assumption to the networking core, resulting in said misbehavior.","Guests can trigger NIC interface reset/abort/crash via netback It is possible for a guest to trigger a NIC interface reset/abort/crash in a Linux based network backend by sending certain kinds of packets. It appears to be an (unwritten?) assumption in the rest of the Linux network stack that packet protocol headers are all contained within the linear section of the SKB and some NICs behave badly if this is not the case. This has been reported to occur with Cisco (enic) and Broadcom NetXtrem II BCM5780 (bnx2x) though it may be an issue with other NICs/drivers as well. In case the frontend is sending requests with split headers, netback will forward those violating above mentioned assumption to the networking core, resulting in said misbehavior.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1097,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3006,aws,5.5,"A known cache speculation vulnerability, known as Branch History Injection (BHI) or Spectre-BHB, becomes actual again for the new hw AmpereOne. Spectre-BHB is similar to Spectre v2, except that malicious code uses the shared branch history (stored in the CPU Branch History Buffer, or BHB) to influence mispredicted branches within the victim's hardware context. Once that occurs, speculation caused by the mispredicted branches can cause cache allocation. This issue leads to obtaining information that should not be accessible.","A known cache speculation vulnerability, known as Branch History Injection (BHI) or Spectre-BHB, becomes actual again for the new hw AmpereOne. Spectre-BHB is similar to Spectre v2, except that malicious code uses the shared branch history (stored in the CPU Branch History Buffer, or BHB) to influence mispredicted branches within the victim's hardware context. Once that occurs, speculation caused by the mispredicted branches can cause cache allocation. This issue leads to obtaining information that should not be accessible.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1098,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-2194,aws,6.7,"An out-of-bounds write vulnerability was found in the Linux kernel's SLIMpro I2C device driver. The userspace ""data->block[0]"" variable was not capped to a number between 0-255 and was used as the size of a memcpy, possibly writing beyond the end of dma_buffer. This flaw could allow a local privileged user to crash the system or potentially achieve code execution.","An out-of-bounds write vulnerability was found in the Linux kernel's SLIMpro I2C device driver. The userspace ""data->block[0]"" variable was not capped to a number between 0-255 and was used as the size of a memcpy, possibly writing beyond the end of dma_buffer. This flaw could allow a local privileged user to crash the system or potentially achieve code execution.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1099,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-15802,aws,5.9,"Devices supporting Bluetooth before 5.1 may allow man-in-the-middle attacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth Core Specification v4.2 and v5.0 may permit an unauthenticated user to establish a bonding with one transport, either LE or BR/EDR, and replace a bonding already established on the opposing transport, BR/EDR or LE, potentially overwriting an authenticated key with an unauthenticated key, or a key with greater entropy with one with less.","Devices supporting Bluetooth before 5.1 may allow man-in-the-middle attacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth Core Specification v4.2 and v5.0 may permit an unauthenticated user to establish a bonding with one transport, either LE or BR/EDR, and replace a bonding already established on the opposing transport, BR/EDR or LE, potentially overwriting an authenticated key with an unauthenticated key, or a key with greater entropy with one with less.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1100,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3220,aws,5.5,An issue was discovered in the Linux kernel through 6.1-rc8. dpu_crtc_atomic_check in drivers/gpu/drm/msm/disp/dpu1/dpu_crtc.c lacks check of the return value of kzalloc() and will cause the NULL Pointer Dereference.,An issue was discovered in the Linux kernel through 6.1-rc8. dpu_crtc_atomic_check in drivers/gpu/drm/msm/disp/dpu1/dpu_crtc.c lacks check of the return value of kzalloc() and will cause the NULL Pointer Dereference.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1101,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-0458,aws,4.7,A speculative pointer dereference problem exists in the Linux Kernel on the do_prlimit() function. The resource argument value is controlled and is used in pointer arithmetic for the 'rlim' variable and can be used to leak the contents. We recommend upgrading past version 6.1.8 or commit 739790605705ddcf18f21782b9c99ad7d53a8c11,A speculative pointer dereference problem exists in the Linux Kernel on the do_prlimit() function. The resource argument value is controlled and is used in pointer arithmetic for the 'rlim' variable and can be used to leak the contents. We recommend upgrading past version 6.1.8 or commit 739790605705ddcf18f21782b9c99ad7d53a8c11,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1102,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-24861,aws,6.3,"A race condition was found in the Linux kernel's media/xc4000 device driver in xc4000 xc4000_get_frequency() function. This can result in return value overflow issue, possibly leading to malfunction or denial of service issue.","A race condition was found in the Linux kernel's media/xc4000 device driver in xc4000 xc4000_get_frequency() function. This can result in return value overflow issue, possibly leading to malfunction or denial of service issue.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1103,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-3358,aws,5.5,A null pointer dereference was found in the Linux kernel's Integrated Sensor Hub (ISH) driver. This issue could allow a local user to crash the system.,A null pointer dereference was found in the Linux kernel's Integrated Sensor Hub (ISH) driver. This issue could allow a local user to crash the system.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1104,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2021-33061,aws,5.5,Insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may allow an authenticated user to potentially enable denial of service via local access.,Insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may allow an authenticated user to potentially enable denial of service via local access.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1105,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2023-0590,aws,4.7,"A use-after-free flaw was found in qdisc_graft in net/sched/sch_api.c in the Linux Kernel due to a race problem. This flaw leads to a denial of service issue. If patch ebda44da44f6 (""net: sched: fix race condition in qdisc_graft()"") not applied yet, then kernel could be affected.","A use-after-free flaw was found in qdisc_graft in net/sched/sch_api.c in the Linux Kernel due to a race problem. This flaw leads to a denial of service issue. If patch ebda44da44f6 (""net: sched: fix race condition in qdisc_graft()"") not applied yet, then kernel could be affected.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1106,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-3567,aws,6.4,A vulnerability has been found in Linux Kernel and classified as problematic. This vulnerability affects the function inet6_stream_ops/inet6_dgram_ops of the component IPv6 Handler. The manipulation leads to race condition. It is recommended to apply a patch to fix this issue. VDB-211090 is the identifier assigned to this vulnerability.,A vulnerability has been found in Linux Kernel and classified as problematic. This vulnerability affects the function inet6_stream_ops/inet6_dgram_ops of the component IPv6 Handler. The manipulation leads to race condition. It is recommended to apply a patch to fix this issue. VDB-211090 is the identifier assigned to this vulnerability.,linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1107,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2022-4543,aws,5.5,"A flaw named ""EntryBleed"" was found in the Linux Kernel Page Table Isolation (KPTI). This issue could allow a local attacker to leak KASLR base via prefetch side-channels based on TLB timing for Intel systems.","A flaw named ""EntryBleed"" was found in the Linux Kernel Page Table Isolation (KPTI). This issue could allow a local attacker to leak KASLR base via prefetch side-channels based on TLB timing for Intel systems.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1108,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2024-23848,aws,5.5,"In the Linux kernel through 6.7.1, there is a use-after-free in cec_queue_msg_fh, related to drivers/media/cec/core/cec-adap.c and drivers/media/cec/core/cec-api.c.","In the Linux kernel through 6.7.1, there is a use-after-free in cec_queue_msg_fh, related to drivers/media/cec/core/cec-adap.c and drivers/media/cec/core/cec-api.c.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
1109,match-v1,arn:aws:ecr:us-west-2:253710526682:repository/match-v1,253710526682: us-west-2,CVE-2020-16120,aws,4.4,"Overlayfs did not properly perform permission checking when copying up files in an overlayfs and could be exploited from within a user namespace, if, for example, unprivileged user namespaces were allowed. It was possible to have a file not readable by an unprivileged user to be copied to a mountpoint controlled by the user, like a removable device. This was introduced in kernel version 4.19 by commit d1d04ef (""ovl: stack file ops""). This was fixed in kernel version 5.8 by commits 56230d9 (""ovl: verify permissions in ovl_path_open()""), 48bd024 (""ovl: switch to mounter creds in readdir"") and 05acefb (""ovl: check permission to open real file""). Additionally, commits 130fdbc (""ovl: pass correct flags for opening real directory"") and 292f902 (""ovl: call secutiry hook in ovl_real_ioctl()"") in kernel 5.8 might also be desired or necessary. These additional commits introduced a regression in overlay mounts within user namespaces which prevented access to files with ownership outside of the user namespace. This regression was mitigated by subsequent commit b6650da (""ovl: do not fail because of O_NOATIMEi"") in kernel 5.11.","Overlayfs did not properly perform permission checking when copying up files in an overlayfs and could be exploited from within a user namespace, if, for example, unprivileged user namespaces were allowed. It was possible to have a file not readable by an unprivileged user to be copied to a mountpoint controlled by the user, like a removable device. This was introduced in kernel version 4.19 by commit d1d04ef (""ovl: stack file ops""). This was fixed in kernel version 5.8 by commits 56230d9 (""ovl: verify permissions in ovl_path_open()""), 48bd024 (""ovl: switch to mounter creds in readdir"") and 05acefb (""ovl: check permission to open real file""). Additionally, commits 130fdbc (""ovl: pass correct flags for opening real directory"") and 292f902 (""ovl: call secutiry hook in ovl_real_ioctl()"") in kernel 5.8 might also be desired or necessary. These additional commits introduced a regression in overlay mounts within user namespaces which prevented access to files with ownership outside of the user namespace. This regression was mitigated by subsequent commit b6650da (""ovl: do not fail because of O_NOATIMEi"") in kernel 5.11.",linux,4.19.181-1,,,Medium,3/7/2025,4/6/2024,Fixable
